ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City
600,Cotton Socks,Socks,395.05,3.4,1520,155,0.38,1295,10-06-2024,Worcester
601,Silk Sheets,Bedsheets,220.69,3.4,870,12,0.38,1756,18-10-2023,Buffalo
602,Silk Sheets,Bedsheets,243.09,3.7,1647,566,0.32,1490,17-02-2024,Omaha
603,Linen Sheets,Bedsheets,456.2,3,4660,470,0.31,925,04-08-2023,Los Angeles
604,Bamboo Sheets,Bedsheets,464.91,5,1067,738,0.38,1743,21-09-2023,Oklahoma City
605,Bamboo Sheets,Bedsheets,34.31,3.9,2951,71,0.46,1291,27-07-2023,San Antonio
606,Linen Sheets,Bedsheets,402.71,2.6,4234,614,0.06,272,04-11-2023,Cincinnati
607,Cotton Sheets,Bedsheets,287.23,4.7,4485,341,0.03,1956,03-12-2023,Cleveland
608,Linen Sheets,Bedsheets,267.12,4.1,4322,370,0.17,816,15-01-2024,Bronx
609,Linen Sheets,Bedsheets,153.95,1.2,870,667,0.3,1029,17-01-2024,Madison
610,Bamboo Sheets,Bedsheets,165.6,4.4,3190,292,0.44,1603,11-11-2023,Bonita Springs
611,Silk Sheets,Bedsheets,457.34,2.4,307,569,0.36,1128,28-10-2023,Tampa
612,Linen Sheets,Bedsheets,223.47,4.2,1378,749,0.04,795,15-11-2023,Long Beach
613,Bamboo Sheets,Bedsheets,418.94,4.7,4567,719,0.23,1957,27-01-2024,New York
614,Linen Sheets,Bedsheets,89.77,3.4,1398,653,0.22,1534,27-08-2023,Cape Coral
615,Linen Sheets,Bedsheets,130.86,2.9,3049,72,0.38,1983,18-06-2023,Baltimore
616,Silk Sheets,Bedsheets,96.82,2.2,1977,282,0.03,270,01-01-2024,Austin
617,Bamboo Sheets,Bedsheets,433.83,2,2398,433,0.45,1494,01-02-2024,Cape Coral
618,Linen Sheets,Bedsheets,156.44,1.4,1269,600,0.36,1922,15-01-2024,Orlando
619,Cotton Sheets,Bedsheets,432.94,4.3,2044,480,0.06,1788,21-01-2024,Spokane
620,Silk Sheets,Bedsheets,156.97,3.4,1325,24,0.08,888,03-04-2024,Milwaukee
621,Cotton Sheets,Bedsheets,32.17,1.9,470,963,0.29,660,29-10-2023,Toledo
622,Silk Sheets,Bedsheets,266.34,3.8,3623,241,0.28,1203,25-11-2023,Brooklyn
623,Linen Sheets,Bedsheets,134.43,4.1,3308,692,0.23,55,19-10-2023,Hartford
624,Silk Sheets,Bedsheets,115.2,1.3,2799,513,0.37,1723,10-08-2023,Chicago
625,Silk Sheets,Bedsheets,433.1,1.9,4006,601,0.39,1991,05-11-2023,Nashville
626,Silk Sheets,Bedsheets,398.85,1.1,1719,494,0.07,542,21-04-2024,Indianapolis
627,Cotton Sheets,Bedsheets,349.09,2.8,4647,612,0.31,1856,07-10-2023,Austin
628,Linen Sheets,Bedsheets,347.49,4.6,1232,21,0.24,1231,04-06-2024,Grand Rapids
629,Silk Sheets,Bedsheets,404.8,2.3,2649,652,0.04,848,26-03-2024,Port St. Lucie
630,Cotton Sheets,Bedsheets,422.05,1.9,1262,71,0.4,1845,03-09-2023,Baton Rouge
631,Cotton Sheets,Bedsheets,234.97,2.2,2722,59,0.06,981,15-04-2024,McAllen
632,Cotton Sheets,Bedsheets,216.17,3.4,3076,985,0.2,709,14-04-2024,Austin
633,Bamboo Sheets,Bedsheets,313.43,2.3,4621,461,0.03,383,29-04-2024,Minneapolis
634,Linen Sheets,Bedsheets,261.03,4.1,1003,418,0.04,1938,04-03-2024,Boston
635,Linen Sheets,Bedsheets,207.57,4.3,1895,919,0.31,144,21-07-2023,Dallas
636,Linen Sheets,Bedsheets,481.51,2.8,3212,965,0.34,397,17-10-2023,Madison
637,Silk Sheets,Bedsheets,99.07,1.6,4827,911,0.02,428,02-07-2023,Columbia
638,Bamboo Sheets,Bedsheets,263.96,3.8,4866,757,0.16,1806,24-12-2023,New Orleans
639,Linen Sheets,Bedsheets,479.48,1.9,3847,582,0.47,370,01-03-2024,Wichita
640,Silk Sheets,Bedsheets,165.13,2.1,2845,457,0.16,881,28-11-2023,Colorado Springs
641,Framed Poster,Posters and artwork,219.94,3.9,4266,381,0.07,452,28-06-2023,Kansas City
642,Canvas Print,Posters and artwork,472.16,1.9,3075,92,0.46,287,27-02-2024,Orlando
643,Canvas Print,Posters and artwork,132.26,3.2,4552,740,0.45,1029,21-02-2024,Albany
644,Art Print,Posters and artwork,29.24,2.1,3722,810,0.49,1411,11-07-2023,Oakland
645,Framed Poster,Posters and artwork,113.33,4.4,2501,290,0.47,149,09-10-2023,Concord
646,Digital Art,Posters and artwork,232.66,4.1,2123,598,0.23,1553,20-02-2024,Allentown
647,Digital Art,Posters and artwork,469.88,1.7,1106,124,0.11,1070,30-09-2023,Bronx
648,Digital Art,Posters and artwork,214.42,1.6,2415,494,0.38,717,03-08-2023,Virginia Beach
649,Canvas Print,Posters and artwork,59.12,1.1,1357,354,0.3,1761,20-09-2023,San Francisco
650,Digital Art,Posters and artwork,125.15,4.3,4780,902,0.07,1471,09-04-2024,Port St. Lucie
651,Canvas Print,Posters and artwork,463.97,2.7,3066,330,0.21,1778,25-05-2024,Jacksonville
652,Digital Art,Posters and artwork,24.04,3.3,4586,430,0.12,297,28-03-2024,Jacksonville
653,Art Print,Posters and artwork,204.87,4.9,4922,922,0.35,71,23-09-2023,Baton Rouge
654,Digital Art,Posters and artwork,193.61,3.2,4987,11,0.21,1578,26-05-2024,Baltimore
655,Digital Art,Posters and artwork,119.92,1.9,3028,519,0.47,719,25-08-2023,Palm Bay
656,Art Print,Posters and artwork,34.77,3.5,925,662,0.11,969,02-04-2024,New Haven
657,Framed Poster,Posters and artwork,436.61,4,4290,910,0.2,1965,11-09-2023,Provo
658,Framed Poster,Posters and artwork,290.28,4.2,2074,310,0.08,1683,05-09-2023,Palm Bay
659,Canvas Print,Posters and artwork,179.81,2.6,4319,783,0.09,949,22-06-2023,Washington
660,Canvas Print,Posters and artwork,202.04,3.8,3498,829,0.49,1891,21-05-2024,Denton
661,Art Print,Posters and artwork,448.89,2.2,3406,440,0.07,1311,23-04-2024,Dallas
662,Canvas Print,Posters and artwork,32.19,3.6,3748,277,0.34,988,17-08-2023,Charleston
663,Canvas Print,Posters and artwork,24.71,2.8,2182,579,0.49,477,05-01-2024,San Jose
664,Art Print,Posters and artwork,383.22,3,2462,338,0.49,287,26-07-2023,Concord
665,Digital Art,Posters and artwork,211.48,2.7,2363,983,0.28,143,27-05-2024,Fort Worth
666,Canvas Print,Posters and artwork,21.53,2.7,2176,906,0.28,3,21-07-2023,Houston
667,Canvas Print,Posters and artwork,266.56,2,3792,224,0.25,991,27-07-2023,New York
668,Digital Art,Posters and artwork,113.06,4.1,1131,530,0.06,1319,11-08-2023,Akron
669,Digital Art,Posters and artwork,482.27,1.5,194,489,0.44,181,12-08-2023,Grand Rapids
670,Art Print,Posters and artwork,12.65,1,3867,792,0.01,777,19-08-2023,Sacramento
671,Art Print,Posters and artwork,168.67,3.6,1397,553,0.13,1269,17-11-2023,Detroit
672,Framed Poster,Posters and artwork,306.94,4.4,2410,282,0.37,161,04-01-2024,Portland
673,Canvas Print,Posters and artwork,301.13,2.6,4683,857,0.01,1887,30-10-2023,Queens
674,Art Print,Posters and artwork,23.65,3.5,4416,434,0.27,1431,05-01-2024,Pittsburgh
675,Framed Poster,Posters and artwork,483,1.2,2660,155,0.08,870,06-09-2023,New Orleans
676,Framed Poster,Posters and artwork,44,1.4,1751,909,0.4,313,16-07-2023,Rochester
677,Canvas Print,Posters and artwork,80.21,3.9,2686,847,0.5,439,08-11-2023,Atlanta
678,Art Print,Posters and artwork,341.42,3.7,194,662,0,122,08-12-2023,San Juan
679,Framed Poster,Posters and artwork,334.3,3.5,3814,990,0.02,395,11-07-2023,San Jose
680,Framed Poster,Posters and artwork,420.26,1.5,3629,799,0.41,1424,26-12-2023,Mesa
681,Soy Candle,Candles,460.01,3.6,2156,794,0.2,615,30-09-2023,Washington
682,Beeswax Candle,Candles,156.4,4.6,1268,286,0.16,475,21-03-2024,Bonita Springs
683,Soy Candle,Candles,16.32,3.2,935,908,0.48,290,31-01-2024,Bonita Springs
684,Scented Candle,Candles,281.02,4.2,3861,961,0.3,507,06-11-2023,Albuquerque
685,Scented Candle,Candles,201.05,2.9,4703,586,0.41,565,04-07-2023,Minneapolis
686,Beeswax Candle,Candles,270.62,4.5,3603,557,0.23,1918,15-04-2024,San Jose
687,Scented Candle,Candles,159.81,2.6,3996,851,0.34,28,21-02-2024,Baton Rouge
688,Beeswax Candle,Candles,188.69,4,2756,474,0.06,211,24-02-2024,Reno
689,Pillar Candle,Candles,379.2,4.5,4085,786,0.37,684,24-12-2023,Mission Viejo
690,Scented Candle,Candles,340.11,4.1,1499,51,0.25,876,06-07-2023,Worcester
691,Beeswax Candle,Candles,106.16,1.5,857,751,0.14,1942,18-08-2023,Indianapolis
692,Scented Candle,Candles,275.27,1.3,4306,751,0.05,779,18-11-2023,Birmingham
693,Beeswax Candle,Candles,42.68,1.2,4506,522,0.02,426,11-09-2023,Seattle
694,Pillar Candle,Candles,205.59,3.4,1243,576,0.49,327,21-04-2024,St. Louis
695,Soy Candle,Candles,447.88,1.3,3388,323,0.09,1689,20-06-2023,Wichita
696,Soy Candle,Candles,175.28,4.8,4141,820,0.16,1912,17-09-2023,Pittsburgh
697,Scented Candle,Candles,418.27,2.2,2163,629,0.31,1503,12-08-2023,Mission Viejo
698,Beeswax Candle,Candles,232.55,2.6,2476,790,0.16,746,04-08-2023,Bakersfield
699,Soy Candle,Candles,409.73,2.9,2829,333,0.03,347,13-09-2023,Baton Rouge
700,Beeswax Candle,Candles,231.35,2.4,3164,684,0.06,1240,20-06-2023,Omaha
701,Soy Candle,Candles,310.85,3.5,243,505,0.03,1110,08-11-2023,Manhattan
702,Soy Candle,Candles,367.94,1.5,1192,329,0.24,390,11-08-2023,Tampa
703,Soy Candle,Candles,435.4,2.2,1211,929,0.02,643,07-11-2023,Manhattan
704,Pillar Candle,Candles,280.66,3.4,4552,188,0.29,1788,25-08-2023,Houston
705,Soy Candle,Candles,269.69,3.7,1869,376,0.2,507,27-05-2024,Bridgeport
706,Beeswax Candle,Candles,84.21,2.7,4516,528,0.26,941,04-05-2024,San Francisco
707,Scented Candle,Candles,415.93,1.3,2155,267,0.41,1553,14-03-2024,Jacksonville
708,Scented Candle,Candles,105.65,3.7,2430,441,0.49,1113,19-10-2023,New Haven
709,Soy Candle,Candles,363.81,1.2,2645,18,0.26,606,02-10-2023,Houston
710,Scented Candle,Candles,15.14,4.6,1547,629,0.31,1446,10-10-2023,Miami
711,Scented Candle,Candles,16.32,1.9,746,701,0.18,769,15-12-2023,Fresno
712,Beeswax Candle,Candles,196.67,1.2,2306,134,0.45,1771,09-12-2023,Spokane
713,Scented Candle,Candles,419.33,1.8,4675,890,0.29,880,06-03-2024,Madison
714,Scented Candle,Candles,43.37,1.9,4478,133,0.23,502,10-12-2023,Grand Rapids
715,Scented Candle,Candles,212.93,4.8,3981,678,0.3,219,16-12-2023,Kansas City
716,Beeswax Candle,Candles,244.38,1.1,3733,415,0.41,196,01-05-2024,Baton Rouge
717,Scented Candle,Candles,266.47,1.9,3878,889,0.04,924,10-02-2024,Tampa
718,Beeswax Candle,Candles,80.05,4,28,974,0.3,1419,22-02-2024,San Antonio
719,Soy Candle,Candles,260.74,2.9,903,519,0.42,339,20-12-2023,Palm Bay
720,Pillar Candle,Candles,13.59,1.1,3087,332,0.5,8,01-08-2023,Allentown
721,Body Lotion,Bath and body,480.3,1.2,2062,838,0.02,1448,08-09-2023,San Antonio
722,Body Scrub,Bath and body,267.2,2.8,2313,490,0.29,1735,11-08-2023,Bakersfield
723,Body Scrub,Bath and body,492.18,4.2,1517,367,0.34,419,07-09-2023,Boise
724,Bath Salts,Bath and body,348.46,3.9,3096,529,0.46,1578,14-07-2023,Philadelphia
725,Body Scrub,Bath and body,47.61,1,2226,55,0.21,110,27-01-2024,Richmond
726,Body Scrub,Bath and body,329.96,3.3,813,248,0.05,322,06-06-2024,New Orleans
727,Body Scrub,Bath and body,481.95,1.5,2476,268,0.08,147,15-02-2024,New York
728,Body Lotion,Bath and body,400.78,3.7,2038,812,0.24,1854,28-03-2024,Phoenix
729,Bath Salts,Bath and body,224.16,3.5,3510,714,0.42,998,08-08-2023,Chicago
730,Body Lotion,Bath and body,438.41,4.3,1451,727,0.2,562,11-11-2023,Boston
731,Bath Salts,Bath and body,18.17,1.8,4534,731,0.21,698,28-08-2023,Mesa
732,Bath Salts,Bath and body,265.72,1.3,3197,176,0.48,1634,06-03-2024,Kansas City
733,Bath Salts,Bath and body,213.75,3.2,3916,637,0.26,309,14-01-2024,Cape Coral
734,Body Scrub,Bath and body,320.07,4.1,684,557,0.01,1462,11-11-2023,Manhattan
735,Shower Gel,Bath and body,222.69,1.5,3560,64,0.18,626,09-04-2024,Riverside
736,Bath Salts,Bath and body,247.06,2.7,1181,588,0.3,1878,31-10-2023,Bridgeport
737,Shower Gel,Bath and body,241.15,3.2,4908,939,0.11,1906,14-08-2023,Boise
738,Body Scrub,Bath and body,134.72,2.9,2387,346,0.13,648,11-10-2023,Buffalo
739,Shower Gel,Bath and body,212.08,1.8,4391,111,0.07,1200,05-07-2023,Port St. Lucie
740,Body Scrub,Bath and body,138.05,2.7,3472,27,0.26,1560,15-04-2024,Oakland
741,Body Lotion,Bath and body,213.6,4.6,2597,901,0.01,1677,26-07-2023,Knoxville
742,Body Scrub,Bath and body,73.01,3.3,1248,663,0.02,1983,15-10-2023,Bronx
743,Body Scrub,Bath and body,209.61,3.1,2749,0,0.1,428,07-02-2024,New Orleans
744,Bath Salts,Bath and body,298.17,2.3,220,914,0.4,1048,27-05-2024,Akron
745,Body Lotion,Bath and body,457.39,3.3,3986,480,0.13,1771,18-06-2023,Allentown
746,Bath Salts,Bath and body,198.52,2.7,44,645,0.29,1093,26-06-2023,Baltimore
747,Shower Gel,Bath and body,49.97,1.4,1001,9,0.26,755,12-09-2023,Provo
748,Body Scrub,Bath and body,17.16,2.4,478,14,0.19,1191,03-06-2024,Las Vegas
749,Shower Gel,Bath and body,401.34,4.7,271,142,0.08,1843,04-04-2024,Austin
750,Bath Salts,Bath and body,334.66,4.2,622,769,0.41,771,24-02-2024,Little Rock
751,Body Lotion,Bath and body,112.12,1.5,66,495,0.16,767,03-06-2024,Allentown
752,Body Lotion,Bath and body,135.53,1.9,3580,297,0.43,375,23-01-2024,Milwaukee
753,Body Scrub,Bath and body,184.72,4.6,72,307,0.26,1781,05-08-2023,Omaha
754,Body Scrub,Bath and body,112.75,4.9,1174,668,0.15,178,28-11-2023,Ogden
755,Bath Salts,Bath and body,84.17,1.6,787,747,0.03,492,03-02-2024,Miami
756,Shower Gel,Bath and body,367.36,3.3,1129,374,0.25,697,05-03-2024,Allentown
757,Body Lotion,Bath and body,111.22,2.3,324,978,0.2,955,30-07-2023,Des Moines
758,Body Scrub,Bath and body,407.92,4.3,3086,216,0.16,1570,12-12-2023,Houston
759,Body Lotion,Bath and body,99.58,4.8,2352,984,0.45,1013,24-10-2023,Akron
760,Bath Salts,Bath and body,131.78,2.3,1577,272,0.15,972,05-06-2024,Philadelphia
761,Dutch Oven,Cookware,394.69,2.1,4613,919,0.05,133,01-09-2023,San Jose
762,Frying Pan,Cookware,172.49,3,2378,537,0.12,893,02-09-2023,Bronx
763,Dutch Oven,Cookware,96.79,1,687,20,0.34,1894,03-11-2023,Queens
764,Dutch Oven,Cookware,407.85,4.8,3797,58,0.4,1644,07-01-2024,Palm Bay
765,Dutch Oven,Cookware,50.16,3.6,3106,378,0.32,236,29-02-2024,Tulsa
766,Dutch Oven,Cookware,361.56,2.9,966,171,0.1,1146,17-07-2023,Palm Bay
767,Frying Pan,Cookware,278.97,1.8,2212,698,0.3,1762,25-04-2024,Fort Worth
768,Grill Pan,Cookware,466.92,4.7,610,115,0.23,1391,03-10-2023,Salt Lake City
769,Saucepan,Cookware,187.86,4.5,3699,662,0.31,1525,19-11-2023,Reno
770,Frying Pan,Cookware,33.13,4.8,4657,803,0.12,1614,05-12-2023,Fresno
771,Dutch Oven,Cookware,433.11,1.5,351,700,0.07,1245,15-10-2023,Long Beach
772,Saucepan,Cookware,488.13,2.5,2381,888,0.09,1105,03-12-2023,Salt Lake City
773,Saucepan,Cookware,213.77,1.3,3639,93,0.21,596,11-10-2023,Houston
774,Frying Pan,Cookware,105.9,4.3,2681,127,0.21,1296,12-07-2023,New Haven
775,Frying Pan,Cookware,32.57,4.7,1505,861,0.3,998,23-07-2023,Atlanta
776,Saucepan,Cookware,461.14,2.4,3236,487,0.24,1449,10-12-2023,Knoxville
777,Frying Pan,Cookware,10.11,4.7,2721,438,0.38,250,07-03-2024,Dallas
778,Frying Pan,Cookware,364.16,1.9,512,215,0.15,124,22-03-2024,New Orleans
779,Dutch Oven,Cookware,193.66,3.5,2331,105,0.06,227,07-12-2023,Virginia Beach
780,Frying Pan,Cookware,62.93,1.9,2921,471,0.02,12,25-05-2024,Charlotte
781,Frying Pan,Cookware,177.21,2.8,294,188,0.25,1102,18-01-2024,Sacramento
782,Dutch Oven,Cookware,339.08,1.1,4961,825,0.02,70,08-10-2023,El Paso
783,Frying Pan,Cookware,493.58,4,4565,505,0.27,493,12-08-2023,Bronx
784,Grill Pan,Cookware,432.83,2.1,2521,845,0.43,1454,16-07-2023,Harrisburg
785,Frying Pan,Cookware,125.03,4.3,3199,531,0.41,1957,20-07-2023,Louisville
786,Saucepan,Cookware,476.18,1.5,1407,430,0.09,981,29-07-2023,Cape Coral
787,Saucepan,Cookware,152.77,2.7,3605,458,0.45,1436,01-05-2024,Salt Lake City
788,Frying Pan,Cookware,421.6,2.4,2449,758,0.5,1317,18-11-2023,Milwaukee
789,Frying Pan,Cookware,458.75,3.9,1910,914,0.16,1505,26-08-2023,Oklahoma City
790,Frying Pan,Cookware,103.16,4.3,3548,709,0.04,178,06-11-2023,Minneapolis
791,Saucepan,Cookware,431.23,1.7,60,53,0.01,847,08-04-2024,Philadelphia
792,Grill Pan,Cookware,468.05,4.6,3960,698,0.44,1963,14-12-2023,Queens
793,Dutch Oven,Cookware,256.82,4.5,1004,451,0.38,1039,21-07-2023,Staten Island
794,Grill Pan,Cookware,348.71,1.7,124,80,0.25,1861,14-01-2024,Tulsa
795,Grill Pan,Cookware,211.49,3.7,4846,500,0.2,210,28-04-2024,San Diego
796,Saucepan,Cookware,29.51,2.1,4486,846,0.48,793,07-03-2024,Providence
797,Dutch Oven,Cookware,352.8,4.4,4280,68,0.07,1590,07-03-2024,Little Rock
798,Grill Pan,Cookware,490.82,2.5,1357,924,0.17,78,06-04-2024,Mission Viejo
799,Dutch Oven,Cookware,320.3,2.8,2728,662,0.37,1337,11-05-2024,Bakersfield
800,Dutch Oven,Cookware,406.05,1.3,3644,269,0.34,517,01-03-2024,Riverside
801,Nail File,Nail care,82.77,3.4,3168,73,0.48,1705,10-08-2023,Salt Lake City
802,Nail Clippers,Nail care,467.15,3.3,3598,573,0.41,1744,28-07-2023,Salt Lake City
803,Nail File,Nail care,240.94,2.9,4734,291,0.26,12,15-09-2023,New Haven
804,Nail Polish,Nail care,345.1,1.1,2494,985,0.16,73,18-05-2024,Louisville
805,Nail Polish,Nail care,186.59,1.3,4136,428,0.27,365,13-02-2024,Memphis
806,Nail Polish,Nail care,53.98,4.6,3201,351,0.24,1341,27-01-2024,New Haven
807,Nail Clippers,Nail care,463.77,1.6,2415,93,0.1,1738,07-07-2023,El Paso
808,Nail Polish,Nail care,227.45,2.1,585,876,0.44,1577,13-11-2023,Provo
809,Nail Polish,Nail care,303.69,1.8,3085,432,0.06,131,10-07-2023,Dayton
810,Cuticle Oil,Nail care,371.58,3.4,3276,78,0.25,987,09-10-2023,Mission Viejo
811,Cuticle Oil,Nail care,52.68,2.9,1177,153,0.13,1456,10-07-2023,San Antonio
812,Nail Clippers,Nail care,249.63,2.4,2857,786,0.28,1952,28-03-2024,Jacksonville
813,Nail Polish,Nail care,162.97,3.9,4662,665,0.18,1331,22-06-2023,Virginia Beach
814,Nail Polish,Nail care,304.68,2.4,4503,188,0.37,1152,24-04-2024,Nashville
815,Nail Polish,Nail care,206.92,3.7,2489,199,0.37,859,30-01-2024,Allentown
816,Nail Clippers,Nail care,245.34,3.6,1357,810,0.06,1357,26-11-2023,Bonita Springs
,Null ,,,55,,4555,,,,
817,Nail Polish,Nail care,376.82,2.9,3010,435,0.27,1945,10-06-2024,Allentown
818,Nail File,Nail care,404.75,2.2,4825,555,0.27,1613,09-11-2023,Springfield
819,Nail File,Nail care,228.9,1.5,1959,577,0.01,86,25-03-2024,Los Angeles
820,Nail Polish,Nail care,335.02,4.4,1299,698,0.47,1206,18-09-2023,Minneapolis
821,Nail Clippers,Nail care,387.18,4.9,2831,338,0.17,1532,18-10-2023,San Francisco
822,Nail File,Nail care,253.65,1.7,3089,523,0.42,1269,03-11-2023,Bakersfield
823,Nail Polish,Nail care,202.88,2.9,1797,83,0.43,618,21-06-2023,Reno
824,Nail Clippers,Nail care,184.49,3.7,142,191,0.41,580,20-05-2024,New Orleans
825,Nail Polish,Nail care,272.32,3.5,4500,839,0.16,1290,20-07-2023,Bronx
826,Nail File,Nail care,336.79,2.7,3597,502,0.36,1675,23-08-2023,Harrisburg
827,Nail Clippers,Nail care,55.43,3.1,4729,912,0.06,957,02-11-2023,Albuquerque
828,Cuticle Oil,Null care,246.31,1.2,2985,396,0.35,1108,11-11-2023,Grand Rapids
829,Nail Polish,Nail care,485.21,3.9,641,11,0.38,865,24-09-2023,Tulsa
830,Nail Clippers,Nail care,170.91,2.9,2942,651,0.24,519,06-10-2023,Spokane
831,Cuticle Oil,Nail care,76.82,3.9,4564,211,0.13,803,16-06-2023,Tulsa
832,Nail Clippers,Nail care,258.28,4.4,853,660,0.07,477,28-12-2023,El Paso
833,Nail Clippers,Nail care,462.1,3,4505,421,0.42,1724,29-04-2024,Virginia Beach
834,Nail File,Nail care,174.8,4.7,377,389,0.28,241,23-08-2023,Salt Lake City
835,Nail Clippers,Nail care,169.06,3.7,69,852,0.14,38,28-08-2023,Queens
836,Cuticle Oil,Nail care,393.67,4,755,351,0.42,1321,03-09-2023,Houston
837,Nail File,Nail care,257.41,4.1,3865,24,0.06,737,16-04-2024,Philadelphia
838,Nail Clippers,Null care,218.23,2.5,2623,454,0.22,1236,28-09-2023,Denver
839,Nail File,Nail care,59.28,2.6,595,802,0.43,1020,10-10-2023,Colorado Springs
840,Nail File,Nail care,172.89,2.3,3964,541,0.18,905,05-07-2023,Ogden
841,Thongs,Underwear,496.7,4.5,3235,160,0.3,1831,15-03-2024,Pittsburgh
842,Thongs,Underwear,425.61,3.7,4957,274,0.1,1274,07-08-2023,Raleigh
843,Thongs,Underwear,165.84,4.7,1927,529,0.46,4,13-12-2023,Charleston
844,Boxers,Underwear,165.52,1.9,2663,890,0.05,1278,28-03-2024,Reno
845,Briefs,Underwear,17.85,4.9,2636,484,0.3,1281,06-02-2024,Bronx
846,Boxers,Underwear,203.1,4.4,253,187,0.4,782,07-06-2024,Columbia
847,Panties,Underwear,450.63,3.5,654,361,0.24,1798,03-05-2024,Akron
848,Thongs,Underwear,341.44,2.2,3823,739,0.38,576,01-06-2024,Oklahoma City
849,Thongs,Underwear,312.14,1.2,1244,852,0.23,236,06-11-2023,Atlanta
850,Panties,Underwear,112.46,1.5,989,188,0.49,615,12-07-2023,McAllen
851,Panties,Underwear,20.29,1.1,4452,255,0.44,1755,03-06-2024,Cleveland
852,Thongs,Underwear,207.49,3.5,4379,311,0.06,481,30-10-2023,Spokane
853,Boxers,Underwear,228.18,3,569,589,0.05,421,24-07-2023,Columbia
854,Boxers,Underwear,172.76,3.8,1223,100,0.46,1609,24-12-2023,Denver
855,Boxers,Underwear,125.44,2.2,220,594,0.12,521,08-06-2024,Indianapolis
856,Panties,Underwear,324.96,3.9,4310,971,0.12,100,03-06-2024,Charleston
857,Boxers,Underwear,426.75,4,3134,632,0.16,104,26-09-2023,Birmingham
858,Boxers,Underwear,308.02,2.8,3099,681,0.46,1651,04-04-2024,Columbia
859,Briefs,Underwear,242.41,1.7,2415,250,0.03,1954,21-12-2023,Cape Coral
860,Briefs,Underwear,340.28,1.1,918,149,0.04,58,24-07-2023,San Francisco
861,Panties,Underwear,135.64,4.7,3815,246,0.4,1262,27-12-2023,Tucson
862,Thongs,Underwear,216.16,3,3799,688,0.36,1103,10-12-2023,Oklahoma City
863,Panties,Underwear,361.51,2.8,4573,925,0.48,1237,06-07-2023,Washington
864,Briefs,Underwear,432.85,2.9,587,310,0.02,707,27-06-2023,Baltimore
865,Thongs,Underwear,109.96,4.3,4020,83,0.03,667,27-05-2024,Grand Rapids
866,Boxers,Underwear,206.83,3,2084,332,0.33,44,19-11-2023,Brooklyn
867,Briefs,Underwear,261.46,3.9,18,364,0.1,1784,16-02-2024,Provo
868,Thongs,Underwear,194.17,4.3,4150,777,0.23,1320,25-10-2023,Provo
869,Boxers,Underwear,230.62,2,1467,127,0.03,391,02-12-2023,Bonita Springs
870,Thongs,Underwear,481.09,3.5,4144,776,0.02,1081,10-12-2023,Oakland
871,Briefs,Underwear,239.18,3.4,2194,483,0.28,1676,14-07-2023,Rochester
872,Thongs,Underwear,447.72,2.7,4016,803,0.24,1289,09-03-2024,Columbia
873,Briefs,Underwear,455.34,4.1,2266,532,0.47,79,05-08-2023,Salt Lake City
874,Briefs,Underwear,259.39,2.8,693,24,0.48,631,09-09-2023,Memphis
875,Briefs,Underwear,168.92,4.8,4114,383,0.35,236,09-09-2023,Birmingham
876,Panties,Underwear,50.46,1.6,4734,236,0.26,54,23-12-2023,Birmingham
877,Boxers,Underwear,436.14,2.9,372,972,0.17,200,11-07-2023,Tampa
878,Boxers,Underwear,407.23,4.8,3189,702,0.31,314,10-09-2023,Washington
879,Boxers,Underwear,16.96,2,574,573,0.35,1552,23-07-2023,Phoenix
880,Panties,Underwear,434.92,4.8,1104,550,0.2,428,28-11-2023,San Juan
881,Oil Filter,Motor vehicle parts,254.18,3.4,1992,195,0.27,13,23-07-2023,Allentown
882,Oil Filter,Motor vehicle parts,54.37,3.7,528,797,0.39,1634,07-09-2023,Raleigh
883,Brake Pads,Motor vehicle parts,448.91,1.1,3336,270,0.02,1723,11-11-2023,Pittsburgh
884,Spark Plugs,Motor vehicle parts,177.61,4.2,3392,724,0.11,640,02-06-2024,Long Beach
885,Spark Plugs,Motor vehicle parts,80.34,1.7,4198,891,0.26,1903,16-05-2024,Dayton
886,Car Battery,Motor vehicle parts,433.08,1.6,988,81,0.43,821,02-10-2023,Denton
887,Oil Filter,Motor vehicle parts,192.3,1.4,2440,712,0.12,1278,16-12-2023,Louisville
888,Spark Plugs,Motor vehicle parts,279.67,3.1,2205,3,0.42,959,21-11-2023,Fresno
889,Oil Filter,Motor vehicle parts,267.79,3.8,3350,815,0.37,677,06-08-2023,Virginia Beach
890,Car Battery,Motor vehicle parts,412.66,1.6,1158,696,0.02,617,31-01-2024,Fresno
891,Car Battery,Motor vehicle parts,104.21,2.2,4681,462,0.29,121,26-05-2024,Concord
892,Car Battery,Motor vehicle parts,208.5,1,2042,502,0.25,1697,27-11-2023,Philadelphia
893,Oil Filter,Motor vehicle parts,302.11,4,417,555,0.34,325,17-12-2023,Bridgeport
894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,16-07-2023,San Jose
895,Brake Pads,Motor vehicle parts,180.43,3.5,3905,3,0.04,599,26-05-2024,Mesa
896,Car Battery,Motor vehicle parts,114.64,2.6,1993,904,0.11,722,09-09-2023,New Haven
897,Car Battery,Motor vehicle parts,434.45,4.5,4354,323,0.12,1191,19-12-2023,Bronx
